#_____________ QUERY RESULTS SUMMARY ____________________________________
#
#      STATION: AATB, LMKS
#   START TIME: 2021-11-03 00:00:00 UTC
#     END TIME: 2021-11-04 23:58:00 UTC
#   NMDB TABLE: revised original
#  REV EQ. ORI: AATB, revised data are identical to the original data for this period
#    DATA TYPE: corr_for_efficiency
#    AVERAGING: Yes / 2 min
# ORIGINAL RES: 1 min
#________________________________________________________________________
#
# Timestamps always correspond to the beginning of the time interval 
#________________________________________________________________________
#
# ____________________________________________________________________________________________________
#|                                                                                                    |
#| Data retrieved via NMDB are the property of the individual data providers. These data are free for |
#| non commercial use to within the restriction imposed by the providers. If you use such data for    |
#| your research or applications, please acknowledge the origin by a sentence like 'We acknowledge    |
#| the NMDB database (www.nmdb.eu) founded under the European Union's FP7 programme (contract no. 213 |
#| 007), and the PIs of individual neutron monitors at: Alma-Ata B (Institute of Ionosphere, Almaty,  |
#| Kazakhstan), Lomnicky Stit (IEP SAS Kosice, Slovakia)                                              |
#|____________________________________________________________________________________________________|
#
                       AATB    LMKS
2021-11-03 00:00:00;1380.450;473.879
2021-11-03 00:02:00;1368.900;472.023
2021-11-03 00:04:00;1377.400;471.127
2021-11-03 00:06:00;1388.350;473.742
2021-11-03 00:08:00;1381.500;472.327
2021-11-03 00:10:00;1374.950;468.183
2021-11-03 00:12:00;1383.450;466.867
2021-11-03 00:14:00;1382.550;467.883
2021-11-03 00:16:00;1386.600;471.128
2021-11-03 00:18:00;1367.050;472.987
2021-11-03 00:20:00;1381.050;470.038
2021-11-03 00:22:00;1391.750;466.188
2021-11-03 00:24:00;1375.200;472.614
2021-11-03 00:26:00;1381.300;476.087
2021-11-03 00:28:00;1369.650;472.564
2021-11-03 00:30:00;1377.200;474.176
2021-11-03 00:32:00;1379.450;466.274
2021-11-03 00:34:00;1400.050;469.221
2021-11-03 00:36:00;1387.600;465.538
2021-11-03 00:38:00;1375.400;469.294
2021-11-03 00:40:00;1359.350;464.713
2021-11-03 00:42:00;1372.950;468.805
2021-11-03 00:44:00;1377.850;473.375
2021-11-03 00:46:00;1389.300;467.755
2021-11-03 00:48:00;1363.700;468.928
2021-11-03 00:50:00;1371.600;471.999
2021-11-03 00:52:00;1382.350;471.413
2021-11-03 00:54:00;1375.900;477.670
2021-11-03 00:56:00;1392.300;473.131
2021-11-03 00:58:00;1375.600;471.816
2021-11-03 01:00:00;1372.650;466.998
2021-11-03 01:02:00;1379.050;473.108
2021-11-03 01:04:00;1386.750;467.975
2021-11-03 01:06:00;1366.950;467.921
2021-11-03 01:08:00;1365.650;463.551
2021-11-03 01:10:00;1368.800;474.863
2021-11-03 01:12:00;1390.800;469.019
2021-11-03 01:14:00;1378.050;467.174
2021-11-03 01:16:00;1380.500;469.884
2021-11-03 01:18:00;1375.500;468.844
2021-11-03 01:20:00;1371.750;468.116
2021-11-03 01:22:00;1374.150;464.459
2021-11-03 01:24:00;1391.200;466.396
2021-11-03 01:26:00;1369.300;475.010
2021-11-03 01:28:00;1388.500;467.296
2021-11-03 01:30:00;1385.650;475.587
2021-11-03 01:32:00;1386.400;469.805
2021-11-03 01:34:00;1378.850;467.176
2021-11-03 01:36:00;1378.050;475.596
2021-11-03 01:38:00;1384.950;467.312
2021-11-03 01:40:00;1370.800;466.180
2021-11-03 01:42:00;1376.350;469.694
2021-11-03 01:44:00;1393.600;466.734
2021-11-03 01:46:00;1373.500;468.395
2021-11-03 01:48:00;1378.450;474.880
2021-11-03 01:50:00;1366.550;467.458
2021-11-03 01:52:00;1380.100;467.761
2021-11-03 01:54:00;1380.700;468.397
2021-11-03 01:56:00;1383.750;468.634
2021-11-03 01:58:00;1386.850;471.741
2021-11-03 02:00:00;1376.850;469.484
2021-11-03 02:02:00;1390.000;469.248
2021-11-03 02:04:00;1388.150;470.195
2021-11-03 02:06:00;1391.200;473.093
2021-11-03 02:08:00;1387.350;466.343
2021-11-03 02:10:00;1374.200;468.149
2021-11-03 02:12:00;1385.600;471.486
2021-11-03 02:14:00;1383.000;472.586
2021-11-03 02:16:00;1381.650;471.560
2021-11-03 02:18:00;1394.600;471.130
2021-11-03 02:20:00;1370.850;469.414
2021-11-03 02:22:00;1385.500;474.829
2021-11-03 02:24:00;1379.650;469.561
2021-11-03 02:26:00;1382.000;474.518
2021-11-03 02:28:00;1384.900;465.197
2021-11-03 02:30:00;1364.500;470.843
2021-11-03 02:32:00;1403.500;468.945
2021-11-03 02:34:00;1383.900;467.734
2021-11-03 02:36:00;1381.000;471.922
2021-11-03 02:38:00;1393.350;467.742
2021-11-03 02:40:00;1360.150;472.445
2021-11-03 02:42:00;1389.800;473.600
2021-11-03 02:44:00;1402.000;470.546
2021-11-03 02:46:00;1376.200;473.636
2021-11-03 02:48:00;1392.900;472.592
2021-11-03 02:50:00;1377.100;470.365
2021-11-03 02:52:00;1384.950;470.852
2021-11-03 02:54:00;1393.450;469.769
2021-11-03 02:56:00;1381.250;469.082
2021-11-03 02:58:00;1379.300;471.849
2021-11-03 03:00:00;1374.950;464.075
2021-11-03 03:02:00;1373.550;473.292
2021-11-03 03:04:00;1375.050;473.996
2021-11-03 03:06:00;1380.750;470.463
2021-11-03 03:08:00;1380.200;467.979
2021-11-03 03:10:00;1360.500;470.393
2021-11-03 03:12:00;1384.650;472.688
2021-11-03 03:14:00;1379.200;471.867
2021-11-03 03:16:00;1388.100;467.564
2021-11-03 03:18:00;1386.000;473.101
2021-11-03 03:20:00;1375.500;467.382
2021-11-03 03:22:00;1390.200;474.671
2021-11-03 03:24:00;1381.700;463.959
2021-11-03 03:26:00;1394.000;467.411
2021-11-03 03:28:00;1389.800;468.956
2021-11-03 03:30:00;1371.800;471.822
2021-11-03 03:32:00;1392.750;469.801
2021-11-03 03:34:00;1386.250;471.538
2021-11-03 03:36:00;1380.750;471.842
2021-11-03 03:38:00;1383.700;473.093
2021-11-03 03:40:00;1395.650;464.905
2021-11-03 03:42:00;1378.350;472.956
2021-11-03 03:44:00;1380.050;469.176
2021-11-03 03:46:00;1381.350;470.157
2021-11-03 03:48:00;1393.800;470.374
2021-11-03 03:50:00;1385.150;473.845
2021-11-03 03:52:00;1372.900;474.499
2021-11-03 03:54:00;1375.700;467.726
2021-11-03 03:56:00;1392.500;471.212
2021-11-03 03:58:00;1379.150;477.358
2021-11-03 04:00:00;1376.050;471.312
2021-11-03 04:02:00;1377.050;474.268
2021-11-03 04:04:00;1382.950;465.241
2021-11-03 04:06:00;1401.500;472.421
2021-11-03 04:08:00;1382.200;472.053
2021-11-03 04:10:00;1379.550;471.988
2021-11-03 04:12:00;1374.050;465.477
